"","mod","ll","sig","regg"
"1886","2,1,2,3,1,3,24",146.718193768721,0.0139919365111463,"2"
"49","1,1,1,0,1,3,12",146.709428297021,0.0151457139313472,"0"
"1117","1,1,3,3,1,3,24",146.625763944469,0.0140045594917799,"5"
"2655","3,1,1,3,1,3,24",146.593011713142,0.0140090351392134,"3"
"1981","2,1,3,0,1,3,24",146.586156988123,0.0140099720298931,"5"
"1692","2,1,2,1,1,3,24",146.578513133921,0.0140110168511297,"3,5"
"327","1,1,1,3,1,0,12",146.54104324267,0.015169237358518,"3"
"1980","2,1,3,0,1,3,24",146.521813406945,0.0140187694422981,"3,5"
"734","1,1,2,3,1,3,24",146.496927853518,0.0140221734148746,"2"
"2074","2,1,3,1,1,3,24",146.44360719024,0.0140294696694189,"2,3,5"
"826","1,1,3,0,1,3,24",146.423247877511,0.0140322565838511,"2,3,5"
"3310","3,1,3,2,1,0,24",146.412948908558,0.014033666584198,"2"
"705","1,1,2,3,1,0,12",146.399198821448,0.015189081402484,"0"
"1502","2,1,1,3,1,3,24",146.38372226881,0.0140376686856498,"2"
"715","1,1,2,3,1,0,24",146.379238052295,0.0140382828253836,"2,3"
"350","1,1,1,3,1,3,24",146.365229875387,0.0140402015003842,"2"
"3033","3,1,2,3,1,3,24",146.350185356589,0.0140422624133378,"0"
"1483","2,1,1,3,1,0,24",146.34049394075,0.0140435901776132,"2,3"
"2928","3,1,2,2,1,0,24",146.32971927195,0.0140450664994301,"2,5"
"2544","3,1,1,2,1,0,24",146.286517062371,0.0140509875316086,"2,5"
"331","1,1,1,3,1,0,24",146.217423689703,0.0140604622379581,"2,3"
"3023","3,1,2,3,1,0,24",146.177512470069,0.0140659381351708,"3"
"1023","1,1,3,2,1,3,24",146.093637100202,0.0140774529508047,"3"
"1693","2,1,2,1,1,3,24",146.067894059128,0.0140809889699419,"5"
"1870","2,1,2,3,1,0,24",145.97820892313,0.0140933149022014,"2"
"832","1,1,3,0,1,3,24",145.871650124606,0.0141079739030856,"2,5"
"321","1,1,1,3,1,0,12",145.85109116255,0.0152660059699599,"0"
"2080","2,1,3,1,1,3,24",145.847212060442,0.014111337929183,"2,5"
"732","1,1,2,3,1,3,24",145.808858613871,0.0141166190971293,"3,5"
"1017","1,1,3,2,1,3,24",145.750945225754,0.0141245973629158,"0"
"2076","2,1,3,1,1,3,24",145.734534125419,0.0141268590091799,"3,5"
"3226","3,1,3,1,1,3,24",145.714518050414,0.0141296179543529,"2,3,5"
"1500","2,1,1,3,1,3,24",145.675578294356,0.0141349868168,"3,5"
"733","1,1,2,3,1,3,24",145.641294262397,0.0141397154547867,"5"
"3401","3,1,3,3,1,0,24",145.636799346306,0.0141403355350609,"0"
"348","1,1,1,3,1,3,24",145.629576411955,0.0141413320064165,"3,5"
"1884","2,1,2,3,1,3,24",145.623818825046,0.0141421263696831,"3,5"
"1486","2,1,1,3,1,0,24",145.611989163096,0.0141437586255713,"2"
"1501","2,1,1,3,1,3,24",145.573686377396,0.0141490449337614,"5"
"639","1,1,2,2,1,3,24",145.530225459043,0.0141550455276452,"3"
"1885","2,1,2,3,1,3,24",145.512652913263,0.0141574724691937,"5"
"2649","3,1,1,3,1,3,24",145.495767309631,0.0141598049292961,"0"
"718","1,1,2,3,1,0,24",145.443914871626,0.014166969867358,"2"
"349","1,1,1,3,1,3,24",145.442959114693,0.0141671019672878,"5"
"2075","2,1,3,1,1,3,24",145.433126172576,0.0141684610987574,"2,3"
"1871","2,1,2,3,1,0,24",145.429850351864,0.01416891391905,"3"
"1770","2,1,2,2,1,0,24",145.396645782381,0.0141735046400165,"2,3,5"
"254","1,1,1,2,1,3,24",145.371271997574,0.0141770137129345,"2"
"3311","3,1,3,2,1,0,24",145.312493334394,0.014185145858197,"3"
"334","1,1,1,3,1,0,24",145.270161466529,0.0141910054458577,"2"
"2146","2,1,3,2,1,0,12",145.241426703191,0.015352027526291,"2,3,5"
"2077","2,1,3,1,1,3,24",145.240743695009,0.0141950788865285,"5"
"3232","3,1,3,1,1,3,24",145.175690381023,0.0142040908867538,"2,5"
"1776","2,1,2,2,1,0,24",145.1731721959,0.0142044398523122,"2,5"
"2923","3,1,2,2,1,0,24",145.157888900633,0.0142065579677643,"2,3"
"1100","1,1,3,3,1,0,24",145.066518860936,0.01421922755303,"3,5"
"1979","2,1,3,0,1,3,24",145.062056421618,0.0142198466147019,"2,3"
"3228","3,1,3,1,1,3,24",145.058100612334,0.0142203954155479,"3,5"
"1101","1,1,3,3,1,0,24",145.014056894821,0.0142265071585812,"5"
"633","1,1,2,2,1,3,24",144.98354357445,0.0142307428911726,"0"
"2539","3,1,1,2,1,0,24",144.901779390089,0.0142420992745515,"2,3"
"2639","3,1,1,3,1,0,24",144.844620242452,0.0142500435992286,"3"
"2924","3,1,2,2,1,0,24",144.778709815153,0.0142592097309565,"3,5"
"3227","3,1,3,1,1,3,24",144.745974326497,0.0142637644309037,"2,3"
"3229","3,1,3,1,1,3,24",144.610055660379,0.0142826912387499,"5"
"3017","3,1,2,3,1,0,24",144.578322729258,0.0142871136955543,"0"
"2078","2,1,3,1,1,3,24",144.494789465002,0.0142987618485476,"2"
"1865","2,1,2,3,1,0,24",144.408491627452,0.0143108054760966,"0"
"2925","3,1,2,2,1,0,24",144.201773090653,0.01433969614813,"5"
"2540","3,1,1,2,1,0,24",144.074888288301,0.0143574582569094,"3,5"
"2079","2,1,3,1,1,3,24",144.070100644,0.0143581288911394,"3"
"2633","3,1,1,3,1,0,24",144.063503147374,0.0143590530936329,"0"
"2842","3,1,2,1,1,3,24",143.995092344969,0.0143686398470591,"2,3,5"
"2147","2,1,3,2,1,0,12",143.964575182662,0.0155337607548715,"2,3"
"255","1,1,1,2,1,3,24",143.930001711069,0.0143777672704677,"3"
"2541","3,1,1,2,1,0,24",143.904507572627,0.0143813438009815,"5"
"3130","3,1,3,0,1,3,24",143.891945773781,0.0143831064021371,"2,3,5"
"1983","2,1,3,0,1,3,24",143.872294272606,0.0143858642238851,"3"
"2746","3,1,2,0,1,3,24",143.871160958745,0.0143860232852457,"2,3,5"
"3230","3,1,3,1,1,3,24",143.860538614944,0.0143875142238189,"2"
"1484","2,1,1,3,1,0,24",143.842344386144,0.0143900683014746,"3,5"
"716","1,1,2,3,1,0,24",143.839454843707,0.0143904739726856,"3,5"
"3305","3,1,3,2,1,0,24",143.836570393101,0.0143908789404458,"0"
"1119","1,1,3,3,1,3,24",143.817638647299,0.0143935371806775,"3"
"828","1,1,3,0,1,3,24",143.811795787005,0.0143943576862768,"3,5"
"1485","2,1,1,3,1,0,24",143.797135709028,0.0143964165886923,"5"
"717","1,1,2,3,1,0,24",143.744562281304,0.0144038025701907,"5"
"1386","2,1,1,2,1,0,24",143.709435474108,0.0144087396072833,"2,3,5"
"3298","3,1,3,2,1,0,12",143.701427256054,0.0155714809200379,"2,3,5"
"1392","2,1,1,2,1,0,24",143.630961756571,0.014419775122461,"2,5"
"1977","2,1,3,0,1,3,24",143.619832994849,0.0144213408098107,"0"
"829","1,1,3,0,1,3,24",143.602836444552,0.014423732354863,"5"
"2844","3,1,2,1,1,3,24",143.570559388105,0.0144282750761545,"3,5"
"332","1,1,1,3,1,0,24",143.556343967292,0.0144302762295702,"3,5"
"3136","3,1,3,0,1,3,24",143.553449155636,0.0144306837761235,"2,5"
"2752","3,1,2,0,1,3,24",143.550825279131,0.0144310531889699,"2,5"
"1771","2,1,2,2,1,0,24",143.542500240279,0.0144322253251402,"2,3"
"3231","3,1,3,1,1,3,24",143.526532873627,0.0144344737405893,"3"
"1691","2,1,2,1,1,3,24",143.455507350766,0.0144444793145324,"2,3"
"333","1,1,1,3,1,0,24",143.441679811255,0.0144464280470322,"5"
"2926","3,1,2,2,1,0,24",143.410075695516,0.0144508830419442,"2"
"2542","3,1,1,2,1,0,24",143.377062650465,0.0144555381101174,"2"
"2362","3,1,1,0,1,3,24",143.349108958143,0.0144594809469037,"2,3,5"
"1869","2,1,2,3,1,0,24",143.239228839358,0.0144749898385252,"5"
"2073","2,1,3,1,1,3,24",143.236623969941,0.0144753577013297,"0"
"1978","2,1,3,0,1,3,24",143.226643923162,0.0144767671821124,"2,3,5"
"2848","3,1,2,1,1,3,24",143.159918932025,0.0144861942712736,"2,5"
"2368","3,1,1,0,1,3,24",143.143261887256,0.0144885485814581,"2,5"
"2927","3,1,2,2,1,0,24",143.078606636125,0.0144976905937072,"3"
"2843","3,1,2,1,1,3,24",143.041184569862,0.0145029845701735,"2,3"
"1113","1,1,3,3,1,3,24",143.040854989209,0.0145030312034497,"0"
"249","1,1,1,2,1,3,24",143.037656367898,0.0145034837929961,"0"
"1984","2,1,3,0,1,3,24",143.0267878916,0.0145050217357008,"2,5"
"735","1,1,2,3,1,3,24",142.867704353593,0.014527551509077,"3"
"923","1,1,3,1,1,3,24",142.859044943986,0.0145287788781812,"2,3"
"2845","3,1,2,1,1,3,24",142.81487921833,0.0145350404618477,"5"
"2148","2,1,3,2,1,0,12",142.778910865452,0.0157044411825045,"3,5"
"3225","3,1,3,1,1,3,24",142.736190540703,0.0145462032154884,"0"
"351","1,1,1,3,1,3,24",142.719851127744,0.0145485221946708,"3"
"2458","3,1,1,1,1,3,24",142.715046628583,0.0145492041458989,"2,3,5"
"1887","2,1,2,3,1,3,24",142.675213146821,0.0145548593467171,"3"
"1503","2,1,1,3,1,3,24",142.648465221787,0.0145586580109871,"3"
"1774","2,1,2,2,1,0,24",142.593250611093,0.0145665025688599,"2"
"1103","1,1,3,3,1,0,24",142.565639300933,0.0145704270020044,"3"
"1002","1,1,3,2,1,0,24",142.555761930121,0.0145718311429301,"2,3,5"
"1008","1,1,3,2,1,0,24",142.496526961025,0.0145802546690476,"2,5"
"1772","2,1,2,2,1,0,24",142.439815785815,0.0145883238608791,"3,5"
"3131","3,1,3,0,1,3,24",142.428844194958,0.01458988547734,"2,3"
"2747","3,1,2,0,1,3,24",142.403009586625,0.0145935632478943,"2,3"
"827","1,1,3,0,1,3,24",142.387976637586,0.0145957037394178,"2,3"
"1773","2,1,2,2,1,0,24",142.372869467626,0.0145978551152937,"5"
"2464","3,1,1,1,1,3,24",142.329042779443,0.0146040981634947,"2,5"
"3132","3,1,3,0,1,3,24",142.290802382676,0.014609547633706,"3,5"
"3299","3,1,3,2,1,0,12",142.271528233992,0.0157780524329473,"2,3"
"2748","3,1,2,0,1,3,24",142.24028105162,0.0146167503236806,"3,5"
"2847","3,1,2,1,1,3,24",142.235170716687,0.0146174790880892,"3"
"3133","3,1,3,0,1,3,24",142.10135696251,0.0146365746695634,"5"
"2749","3,1,2,0,1,3,24",142.099443585171,0.0146368478944578,"5"
"1097","1,1,3,3,1,0,24",142.035798338635,0.0146459391634417,"0"
"2914","3,1,2,2,1,0,12",141.986785787461,0.0158195140145643,"2,3,5"
"729","1,1,2,3,1,3,24",141.982779449371,0.0146535168443145,"0"
"1762","2,1,2,2,1,0,12",141.973317924497,0.0158214777774258,"2,3,5"
"926","1,1,3,1,1,3,24",141.96333221018,0.0146562973075572,"2"
"1497","2,1,1,3,1,3,24",141.935186780919,0.0146603223262834,"0"
"1881","2,1,2,3,1,3,24",141.928047784714,0.0146613434348713,"0"
"1694","2,1,2,1,1,3,24",141.885765439865,0.0146673926432384,"2"
"3300","3,1,3,2,1,0,12",141.807086657197,0.0158457362109902,"3,5"
"345","1,1,1,3,1,3,24",141.800275657288,0.0146796310360589,"0"
"2363","3,1,1,0,1,3,24",141.766816705961,0.0146844236724907,"2,3"
"3134","3,1,3,0,1,3,24",141.726643947311,0.0146901800571297,"2"
"2750","3,1,2,0,1,3,24",141.713559297284,0.0146920554535596,"2"
"2460","3,1,1,1,1,3,24",141.707676190821,0.0146928987453348,"3,5"
"2846","3,1,2,1,1,3,24",141.690949416795,0.0146952966463214,"2"
"618","1,1,2,2,1,0,24",141.690831154308,0.0146953136014758,"2,3,5"
"3304","3,1,3,2,1,0,12",141.662661494357,0.0158668426335128,"2,5"
"2459","3,1,1,1,1,3,24",141.655566007288,0.0147003703971233,"2,3"
"1387","2,1,1,2,1,0,24",141.601570902966,0.0147081163203992,"2,3"
"2461","3,1,1,1,1,3,24",141.539125833057,0.0147170795318882,"5"
"624","1,1,2,2,1,0,24",141.538965818883,0.0147171025069435,"2,5"
"2364","3,1,1,0,1,3,24",141.408165616912,0.014735894982541,"3,5"
"1594","2,1,2,0,1,3,24",141.399296377378,0.0147371701224144,"2,3,5"
"2365","3,1,1,0,1,3,24",141.380192793133,0.0147399170395669,"5"
"927","1,1,3,1,1,3,24",141.371461231636,0.0147411727271188,"3"
"1487","2,1,1,3,1,0,24",141.363348882442,0.0147423394614906,"3"
"719","1,1,2,3,1,0,24",141.358426171486,0.0147430475006975,"3"
"1768","2,1,2,2,1,0,12",141.330392753316,0.0159155074870099,"2,5"
"2152","2,1,3,2,1,0,12",141.321614610314,0.0159167951759716,"2,5"
"830","1,1,3,0,1,3,24",141.255786369282,0.0147578180507073,"2"
"2366","3,1,1,0,1,3,24",141.216716197106,0.0147634443960375,"2"
"335","1,1,1,3,1,0,24",141.096587680933,0.0147807570822759,"3"
"1600","2,1,2,0,1,3,24",140.961854243596,0.014800198756842,"2,5"
"2841","3,1,2,1,1,3,24",140.930909383299,0.0148046676273171,"0"
"2543","3,1,1,2,1,0,24",140.930322310752,0.0148047524218422,"3"
"2462","3,1,1,1,1,3,24",140.89815730397,0.0148093989553645,"2"
"1388","2,1,1,2,1,0,24",140.893714772278,0.0148100408348765,"3,5"
"1481","2,1,1,3,1,0,24",140.891932369186,0.014810298373336,"0"
"1389","2,1,1,2,1,0,24",140.88965391888,0.0148106275919108,"5"
"1390","2,1,1,2,1,0,24",140.776980453058,0.0148269171750868,"2"
"1596","2,1,2,0,1,3,24",140.762948731599,0.0148289470425292,"3,5"
"713","1,1,2,3,1,0,24",140.724463691851,0.0148345158207435,"0"
"1982","2,1,3,0,1,3,24",140.653430525284,0.0148447997996981,"2"
"1695","2,1,2,1,1,3,24",140.644291564421,0.0148461234298697,"3"
"921","1,1,3,1,1,3,24",140.64200501216,0.014846454618316,"0"
"234","1,1,1,2,1,0,24",140.639259854117,0.0148468522418289,"2,3,5"
"2916","3,1,2,2,1,0,12",140.607246732197,0.0160219376754891,"3,5"
"1763","2,1,2,2,1,0,12",140.559046988016,0.0160290567985719,"2,3"
"2915","3,1,2,2,1,0,12",140.478542915631,0.0160409543394917,"2,3"
"2921","3,1,2,2,1,0,24",140.446437899771,0.0148748082758646,"0"
"329","1,1,1,3,1,0,24",140.41795513128,0.0148789422718799,"0"
"1597","2,1,2,0,1,3,24",140.329807341272,0.0148917433449648,"5"
"1004","1,1,3,2,1,0,24",140.2678191992,0.0149007520346233,"3,5"
"240","1,1,1,2,1,0,24",140.258709987698,0.0149020763286074,"2,5"
"1306","2,1,1,1,1,3,24",140.252493549282,0.014902980139817,"2,3,5"
"1005","1,1,3,2,1,0,24",140.250180447698,0.0149033164568505,"5"
"2150","2,1,3,2,1,0,12",140.167279527994,0.0160870384916952,"2"
"1003","1,1,3,2,1,0,24",140.125733192599,0.0149214218537328,"2,3"
"3302","3,1,3,2,1,0,12",140.068422969947,0.0161017023991247,"2"
"1312","2,1,1,1,1,3,24",140.020466374843,0.0149367539262796,"2,5"
"1689","2,1,2,1,1,3,24",139.997951419948,0.0149400352655887,"0"
"2537","3,1,1,2,1,0,24",139.99476692428,0.014940499433556,"0"
"1766","2,1,2,2,1,0,12",139.923466165466,0.0161232287694105,"2"
"2463","3,1,1,1,1,3,24",139.868270756256,0.0149589490197772,"3"
"3301","3,1,3,2,1,0,12",139.843978469153,0.0161350450632321,"5"
"620","1,1,2,2,1,0,24",139.768049266571,0.0149735825937741,"3,5"
"621","1,1,2,2,1,0,24",139.767693173193,0.0149736346133142,"5"
"2530","3,1,1,2,1,0,12",139.584827278709,0.0161736295217569,"2,3,5"
"1775","2,1,2,2,1,0,24",139.489869864534,0.0150142752730399,"3"
"2457","3,1,1,1,1,3,24",139.436906942505,0.0150220353254344,"0"
"3135","3,1,3,0,1,3,24",139.38624960649,0.0150294613192506,"3"
"1006","1,1,3,2,1,0,24",139.361180508731,0.0150331376228018,"2"
"2920","3,1,2,2,1,0,12",139.338992632013,0.0162103165841705,"2,5"
"619","1,1,2,2,1,0,24",139.336160768146,0.0150368075848738,"2,3"
"2055","2,1,3,1,1,0,12",139.272513311416,0.016220251893348,"3"
"1307","2,1,1,1,1,3,24",139.236178079452,0.0150514822574499,"2,3"
"1308","2,1,1,1,1,3,24",139.234045373896,0.0150517954351456,"3,5"
"2751","3,1,2,0,1,3,24",139.217624857376,0.0150542069283558,"3"
"1309","2,1,1,1,1,3,24",139.15199338783,0.015063849329451,"5"
"538","1,1,2,1,1,3,24",139.053068421105,0.0150783947941608,"2,3,5"
"1210","2,1,1,0,1,3,24",139.02989690939,0.0150818038546161,"2,3,5"
"544","1,1,2,1,1,3,24",138.922653582166,0.0150975918473646,"2,5"
"1216","2,1,1,0,1,3,24",138.886485866459,0.0151029200596452,"2,5"
"3129","3,1,3,0,1,3,24",138.806581770862,0.0151146981637084,"0"
"2745","3,1,2,0,1,3,24",138.800344824704,0.0151156178947012,"0"
"1595","2,1,2,0,1,3,24",138.796625768944,0.0151161663517321,"2,3"
"442","1,1,2,0,1,3,24",138.723842527347,0.0151269038570646,"2,3,5"
"1310","2,1,1,1,1,3,24",138.713416384059,0.0151284426208565,"2"
"1769","2,1,2,2,1,0,24",138.671063774491,0.0151346949273474,"0"
"235","1,1,1,2,1,0,24",138.595683119154,0.0151458293940031,"2,3"
"831","1,1,3,0,1,3,24",138.578732412958,0.0151483343084773,"3"
"236","1,1,1,2,1,0,24",138.574581626394,0.0151489477599471,"3,5"
"448","1,1,2,0,1,3,24",138.535944922988,0.0151546591329119,"2,5"
"237","1,1,1,2,1,0,24",138.526436219523,0.0151560650630973,"5"
"3303","3,1,3,2,1,0,12",138.459372106654,0.016342269422768,"3"
"154","1,1,1,1,1,3,24",138.396139682605,0.015175343487301,"2,3,5"
"622","1,1,2,2,1,0,24",138.34893236485,0.0151823342410253,"2"
"2536","3,1,1,2,1,0,12",138.286899105855,0.0163682679635642,"2,5"
"160","1,1,1,1,1,3,24",138.259290148364,0.0151956178838899,"2,5"
"2531","3,1,1,2,1,0,12",138.24866923122,0.0163740363238188,"2,3"
"58","1,1,1,0,1,3,24",138.220231381872,0.0152014094467103,"2,3,5"
"539","1,1,2,1,1,3,24",138.217178544503,0.0152018622088753,"2,3"
"540","1,1,2,1,1,3,24",138.16090164732,0.0152102109750837,"3,5"
"541","1,1,2,1,1,3,24",138.130089186791,0.0152147839943496,"5"
"64","1,1,1,0,1,3,24",138.021585412412,0.0152308984877856,"2,5"
"2151","2,1,3,2,1,0,12",137.868059706126,0.0164315760276597,"3"
"2049","2,1,3,1,1,0,12",137.867439423118,0.0164316699655081,"0"
"542","1,1,2,1,1,3,24",137.85473879041,0.0152557111058532,"2"
"2917","3,1,2,2,1,0,12",137.835047553567,0.016436576250927,"5"
"2367","3,1,1,0,1,3,24",137.821371316208,0.0152606782025556,"3"
"1598","2,1,2,0,1,3,24",137.778175163494,0.0152671108026355,"2"
"825","1,1,3,0,1,3,24",137.716432821935,0.0152763099356042,"0"
"2361","3,1,1,0,1,3,24",137.617497138257,0.0152910621483875,"0"
"1212","2,1,1,0,1,3,24",137.603347858469,0.0152931730991237,"3,5"
"2918","3,1,2,2,1,0,12",137.600241464901,0.0164721853503679,"2"
"155","1,1,1,1,1,3,24",137.57736989135,0.0152970495468984,"2,3"
"1213","2,1,1,0,1,3,24",137.573535450843,0.0152976218076161,"5"
"156","1,1,1,1,1,3,24",137.554884682473,0.0153004055964948,"3,5"
"157","1,1,1,1,1,3,24",137.516193418302,0.0153061822187409,"5"
"1311","2,1,1,1,1,3,24",137.477974034557,0.0153118905302452,"3"
"2149","2,1,3,2,1,0,12",137.468344597473,0.0164922217628076,"5"
"1391","2,1,1,2,1,0,24",137.399042443617,0.0153236862116701,"3"
"1599","2,1,2,0,1,3,24",137.38568730726,0.0153256829263213,"3"
"443","1,1,2,0,1,3,24",137.380440789897,0.0153264673996817,"2,3"
"238","1,1,1,2,1,0,24",137.253173929381,0.0153455089881657,"2"
"158","1,1,1,1,1,3,24",137.215057643303,0.015351216525521,"2"
"1305","2,1,1,1,1,3,24",137.197208239689,0.0153538900271722,"0"
"1385","2,1,1,2,1,0,24",137.119804064394,0.0153654890910415,"0"
"2532","3,1,1,2,1,0,12",137.04335975271,0.0165569470065945,"3,5"
"444","1,1,2,0,1,3,24",136.975120213296,0.0153871935584491,"3,5"
"3210","3,1,3,1,1,0,24",136.972007208242,0.0153876608866316,"2,3,5"
"2919","3,1,2,2,1,0,12",136.966010822962,0.0165687545524665,"3"
"445","1,1,2,0,1,3,24",136.940592229624,0.0153923777366202,"5"
"446","1,1,2,0,1,3,24",136.931570739777,0.0153937325492113,"2"
"59","1,1,1,0,1,3,24",136.870389779283,0.0154029236172519,"2,3"
"1764","2,1,2,2,1,0,12",136.797154712182,0.0165945602078619,"3,5"
"2534","3,1,1,2,1,0,12",136.772373032018,0.0165983508811463,"2"
"2050","2,1,3,1,1,0,12",136.7279533369,0.0166051476058424,"2,3,5"
"543","1,1,2,1,1,3,24",136.626229239693,0.0154396579479666,"3"
"1007","1,1,3,2,1,0,24",136.594603568901,0.0154444224833455,"3"
"1211","2,1,1,0,1,3,24",136.592234554588,0.0154447794441333,"2,3"
"60","1,1,1,0,1,3,24",136.540130744551,0.0154526324824112,"3,5"
"61","1,1,1,0,1,3,24",136.495658244573,0.0154593384951286,"5"
"537","1,1,2,1,1,3,24",136.445540018281,0.0154668993153923,"0"
"62","1,1,1,0,1,3,24",136.402771388062,0.0154733543019613,"2"
"1001","1,1,3,2,1,0,24",136.370842463152,0.0154781750290242,"0"
"2052","2,1,3,1,1,0,12",136.356721243992,0.0166620593238414,"3,5"
"3216","3,1,3,1,1,0,24",136.169834724998,0.0155085583030913,"2,5"
"623","1,1,2,2,1,0,24",136.118826784151,0.0155162778785844,"3"
"2533","3,1,1,2,1,0,12",136.100960715617,0.0167013821232041,"5"
"1214","2,1,1,0,1,3,24",136.077892296673,0.0155224757100634,"2"
"159","1,1,1,1,1,3,24",136.070926039146,0.0155235307075064,"3"
"1593","2,1,2,0,1,3,24",136.062317955882,0.0155248344485421,"0"
"3213","3,1,3,1,1,0,24",135.968719921437,0.0155390174498978,"5"
"153","1,1,1,1,1,3,24",135.880229424804,0.0155524384167262,"0"
"1765","2,1,2,2,1,0,12",135.809482763798,0.0167463095831503,"5"
"617","1,1,2,2,1,0,24",135.750991678766,0.0155720601704388,"0"
"3212","3,1,3,1,1,0,24",135.696301719837,0.0155803710247908,"3,5"
"239","1,1,1,2,1,0,24",135.147944770919,0.0156639466239803,"3"
"1378","2,1,1,2,1,0,12",134.939503752313,0.0168811252780837,"2,3,5"
"3202","3,1,3,1,1,0,12",134.864758160759,0.0168927586828574,"2,3,5"
"994","1,1,3,2,1,0,12",134.849714251791,0.0168951010860177,"2,3,5"
"2145","2,1,3,2,1,0,12",134.719277522293,0.0169154242833479,"0"
"610","1,1,2,2,1,0,12",134.665838517896,0.0169237576112442,"2,3,5"
"233","1,1,1,2,1,0,24",134.572477433461,0.015752136292768,"0"
"2056","2,1,3,1,1,0,12",134.431200882549,0.0169603958349395,"2,5"
"226","1,1,1,2,1,0,12",134.411845274985,0.0169634217155747,"2,3,5"
"3297","3,1,3,2,1,0,12",134.406892809535,0.0169641960259647,"0"
"1000","1,1,3,2,1,0,12",134.178101828414,0.0170000057041096,"2,5"
"2053","2,1,3,1,1,0,12",134.09408182216,0.0170131752319076,"5"
"3208","3,1,3,1,1,0,12",133.996091682011,0.0170285473652784,"2,5"
"1384","2,1,1,2,1,0,12",133.995135734207,0.0170286973972984,"2,5"
"1379","2,1,1,2,1,0,12",133.955194588007,0.0170349671751391,"2,3"
"616","1,1,2,2,1,0,12",133.880281730465,0.0170467328776248,"2,5"
"3204","3,1,3,1,1,0,12",133.754138848386,0.0170665630572643,"3,5"
"995","1,1,3,2,1,0,12",133.752397229852,0.017066837008242,"2,3"
"447","1,1,2,0,1,3,24",133.655492698626,0.0158936901769346,"3"
"232","1,1,1,2,1,0,12",133.622436921545,0.0170872917574294,"2,5"
"611","1,1,2,2,1,0,12",133.604769501461,0.0170900743651866,"2,3"
"441","1,1,2,0,1,3,24",133.458278658649,0.0159242997007978,"0"
"227","1,1,1,2,1,0,12",133.396342876618,0.0171229356555621,"2,3"
"1215","2,1,1,0,1,3,24",133.324251935961,0.0159451355805836,"3"
"63","1,1,1,0,1,3,24",133.218010064733,0.0159616713784996,"3"
"2913","3,1,2,2,1,0,12",133.174413835204,0.0171579952476435,"0"
"1674","2,1,2,1,1,0,24",133.138296378214,0.015974089510714,"2,3,5"
"3205","3,1,3,1,1,0,12",133.063943204152,0.0171754737714273,"5"
"1209","2,1,1,0,1,3,24",133.047160335904,0.0159882989028647,"0"
"57","1,1,1,0,1,3,24",132.989911557027,0.0159972312565024,"0"
"998","1,1,3,2,1,0,12",132.959397214847,0.0171920313038699,"2"
"2051","2,1,3,1,1,0,12",132.891096761245,0.0172028570476414,"2,3"
"1382","2,1,1,2,1,0,12",132.838086943758,0.0172112638966458,"2"
"614","1,1,2,2,1,0,12",132.673583607619,0.0172373787148462,"2"
"996","1,1,3,2,1,0,12",132.639818342755,0.0172427438321776,"3,5"
"1380","2,1,1,2,1,0,12",132.628713743815,0.0172445086575561,"3,5"
"612","1,1,2,2,1,0,12",132.527425067656,0.0172606145469398,"3,5"
"230","1,1,1,2,1,0,12",132.46117859203,0.0172711565195629,"2"
"1680","2,1,2,1,1,0,24",132.365869048002,0.0160949229960129,"2,5"
"228","1,1,1,2,1,0,12",132.290399631534,0.0172983627192938,"3,5"
"997","1,1,3,2,1,0,12",132.166346345267,0.0173181520831304,"5"
"2060","2,1,3,1,1,0,24",132.003416880614,0.0161519372995574,"3,5"
"613","1,1,2,2,1,0,12",131.967722734898,0.0173498842887782,"5"
"1381","2,1,1,2,1,0,12",131.950515594716,0.0173526360451413,"5"
"2818","3,1,2,1,1,0,12",131.895961350508,0.0173613632154327,"2,3,5"
"229","1,1,1,2,1,0,12",131.724053333997,0.0173888924609482,"5"
"1676","2,1,2,1,1,0,24",131.652116259696,0.0162073901810632,"3,5"
"1767","2,1,2,2,1,0,12",131.495252703534,0.0174256001794438,"3"
"906","1,1,3,1,1,0,24",131.402281923479,0.0162469423889695,"2,3,5"
"908","1,1,3,1,1,0,24",131.401087480094,0.0162471317174177,"3,5"
"912","1,1,3,1,1,0,24",131.244331752503,0.0162719978580211,"2,5"
"909","1,1,3,1,1,0,24",131.243572268891,0.0162721184274016,"5"
"2820","3,1,2,1,1,0,12",131.194919250589,0.0174739019365131,"3,5"
"1677","2,1,2,1,1,0,24",131.188841902403,0.0162808093231269,"5"
"2535","3,1,1,2,1,0,12",131.178463017958,0.0174765524102743,"3"
"2434","3,1,1,1,1,0,12",130.852009576093,0.0175292148276884,"2,3,5"
"3203","3,1,3,1,1,0,12",130.836634913006,0.0175316989278525,"2,3"
"3211","3,1,3,1,1,0,24",130.370757238955,0.0164112715083537,"2,3"
"2529","3,1,1,2,1,0,12",130.107158487753,0.0176499666650768,"0"
"2054","2,1,3,1,1,0,12",130.040883969828,0.0176607510001832,"2"
"2436","3,1,1,1,1,0,12",129.960850781119,0.0176737829600733,"3,5"
"2824","3,1,2,1,1,0,12",129.625899299449,0.0177284281843116,"2,5"
"2440","3,1,1,1,1,0,12",129.331902156219,0.0177765311807961,"2,5"
"2058","2,1,3,1,1,0,24",129.204565063063,0.0165990567339858,"2,3,5"
"2821","3,1,2,1,1,0,12",128.966772895381,0.0178364543642825,"5"
